Timestamp,City,Temperature,Humidity,Pressure,Wind_Speed,AQI,PM2.5,PM10,CO,NO2,SO2,O3,NH3,Hour,Day,Month,Weekday,AQI_Change,AQI_Moving_Average_3H,AQI_Lag_1,AQI_Lag_2,AQI_Lag_3
2024-01-14 01:00:00+00:00,Karachi,14.9,97,1015.8,2.52,5,100.37,131.25,1869.2,49.35,13.83,25.03,16.47,1,14,1,6,1.0,4.333333333333333,4.0,4.0,3.0
2024-01-14 02:00:00+00:00,Karachi,15.1,96,1016.4,2.33,5,146.52,182.11,2696.99,69.23,18.12,3.67,22.29,2,14,1,6,0.0,4.666666666666667,5.0,4.0,4.0
2024-01-14 03:00:00+00:00,Karachi,16.3,91,1016.8,2.44,5,240.88,290.13,4592.9,82.94,26.23,0.07,35.46,3,14,1,6,0.0,5.0,5.0,5.0,4.0
2024-01-14 04:00:00+00:00,Karachi,18.5,83,1017.7,2.48,5,318.66,388.66,6729.13,93.22,33.38,1.79,46.61,4,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 05:00:00+00:00,Karachi,21.3,75,1018.2,2.1,5,338.69,435.2,7583.62,104.19,38.15,6.26,55.73,5,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 06:00:00+00:00,Karachi,23.2,68,1018.1,1.66,5,352.9,470.84,7583.62,137.09,41.96,18.95,64.34,6,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 07:00:00+00:00,Karachi,24.0,64,1017.3,0.2,5,236.33,329.1,4592.9,126.12,40.53,60.8,43.57,7,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 08:00:00+00:00,Karachi,25.0,58,1016.1,1.8,5,294.93,404.73,5020.14,148.06,43.39,94.41,48.64,8,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 09:00:00+00:00,Karachi,25.4,55,1015.3,3.02,5,311.85,433.42,4806.52,153.54,42.92,123.02,47.62,9,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 10:00:00+00:00,Karachi,24.7,64,1015.0,4.8,5,269.38,378.47,3631.59,127.49,36.24,141.62,33.44,10,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 11:00:00+00:00,Karachi,24.1,66,1014.8,4.38,5,213.09,293.88,2456.67,90.48,30.28,153.06,19.25,11,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 12:00:00+00:00,Karachi,24.1,62,1015.0,3.85,5,152.25,209.4,1575.47,56.89,24.32,157.36,10.39,12,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 13:00:00+00:00,Karachi,23.2,68,1015.7,2.64,5,104.82,148.52,1148.22,42.5,18.12,144.48,6.52,13,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 14:00:00+00:00,Karachi,22.3,77,1016.4,2.75,5,90.12,131.87,1174.93,47.3,14.54,111.58,7.47,14,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 15:00:00+00:00,Karachi,21.6,80,1016.8,2.41,5,77.63,118.55,1134.87,45.24,11.68,91.55,9.5,15,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 16:00:00+00:00,Karachi,20.8,82,1017.4,2.04,5,100.96,146.65,1708.98,66.49,13.47,57.94,18.24,16,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 17:00:00+00:00,Karachi,19.9,86,1017.6,1.12,5,189.0,246.94,3231.05,115.16,20.74,15.91,33.94,17,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 18:00:00+00:00,Karachi,19.4,88,1017.5,2.37,5,376.73,455.72,6088.26,161.77,32.9,0.09,56.74,18,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 19:00:00+00:00,Karachi,18.5,91,1016.9,1.56,5,568.37,674.16,8972.17,200.15,40.53,0.0,68.9,19,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 20:00:00+00:00,Karachi,17.7,86,1016.7,2.11,5,582.21,704.18,9292.6,205.64,37.67,0.0,60.29,20,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 21:00:00+00:00,Karachi,16.9,74,1016.4,2.15,5,475.7,603.2,7690.43,171.36,33.86,0.0,52.69,21,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 22:00:00+00:00,Karachi,16.2,66,1016.1,1.97,5,364.69,486.83,5714.42,124.75,32.42,0.0,49.65,22,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-14 23:00:00+00:00,Karachi,15.6,66,1015.8,2.22,5,301.96,418.23,4432.68,91.85,32.42,0.0,47.12,23,14,1,6,0.0,5.0,5.0,5.0,5.0
2024-01-15 00:00:00+00:00,Karachi,15.0,68,1016.0,2.42,5,275.86,389.65,3738.4,74.03,32.9,0.03,46.1,0,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 01:00:00+00:00,Karachi,14.6,73,1016.6,2.2,5,272.51,383.89,3524.78,68.55,34.33,0.09,46.1,1,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 02:00:00+00:00,Karachi,14.1,76,1017.0,2.11,5,307.15,421.29,4058.84,74.71,37.67,0.02,51.17,2,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 03:00:00+00:00,Karachi,14.7,73,1017.3,1.86,5,444.61,577.84,6568.91,94.59,48.64,0.05,72.96,3,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 04:00:00+00:00,Karachi,17.5,61,1018.0,1.52,5,597.34,765.03,9933.47,124.75,60.56,1.68,96.26,4,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 05:00:00+00:00,Karachi,20.4,51,1018.4,1.53,5,671.42,873.1,11856.08,161.77,65.8,6.26,111.46,5,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 06:00:00+00:00,Karachi,22.0,54,1018.0,1.48,5,685.88,910.38,11642.46,222.09,65.8,17.52,113.49,6,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 07:00:00+00:00,Karachi,23.0,55,1016.7,2.52,5,418.38,596.38,6034.85,174.11,65.8,65.8,56.74,7,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 08:00:00+00:00,Karachi,23.4,53,1015.6,3.77,5,350.5,527.64,4379.27,137.09,53.41,110.15,40.02,8,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 09:00:00+00:00,Karachi,23.7,56,1014.5,4.7,5,291.62,455.88,3284.45,108.3,40.53,133.04,29.13,9,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 10:00:00+00:00,Karachi,23.7,61,1013.8,4.94,5,224.22,350.64,2216.34,76.09,29.09,130.18,19.51,10,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 11:00:00+00:00,Karachi,23.3,65,1013.5,4.97,5,167.52,260.48,1535.42,51.41,19.79,110.15,12.92,11,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 12:00:00+00:00,Karachi,22.6,71,1013.6,4.55,5,123.43,193.96,1148.22,38.73,13.95,89.41,8.87,12,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 13:00:00+00:00,Karachi,22.1,76,1014.0,3.72,5,76.45,123.27,988.01,39.76,9.54,69.38,7.35,13,15,1,0,0.0,5.0,5.0,5.0,5.0
2024-01-15 14:00:00+00:00,Karachi,21.7,82,1014.5,2.86,3,49.2,81.21,1014.71,45.93,7.87,50.78,8.61,14,15,1,0,-2.0,4.333333333333333,5.0,5.0,5.0
2024-01-15 15:00:00+00:00,Karachi,21.3,86,1014.7,2.42,3,41.17,67.85,1014.71,43.53,7.75,48.64,10.39,15,15,1,0,0.0,3.6666666666666665,3.0,5.0,5.0
2024-01-15 16:00:00+00:00,Karachi,20.8,91,1015.0,2.05,3,45.72,73.94,1081.47,42.16,8.7,47.92,12.54,16,15,1,0,0.0,3.0,3.0,3.0,5.0
2024-01-15 17:00:00+00:00,Karachi,20.4,93,1014.7,2.2,3,49.09,79.09,1054.76,37.01,8.58,52.93,12.54,17,15,1,0,0.0,3.0,3.0,3.0,3.0
2024-01-15 18:00:00+00:00,Karachi,20.2,93,1014.2,2.55,4,50.51,80.93,988.01,32.22,7.99,61.51,11.78,18,15,1,0,1.0,3.3333333333333335,3.0,3.0,3.0
2024-01-15 19:00:00+00:00,Karachi,20.0,93,1013.4,2.91,3,43.22,70.73,821.11,26.05,6.38,70.81,8.74,19,15,1,0,-1.0,3.3333333333333335,4.0,3.0,3.0
2024-01-15 20:00:00+00:00,Karachi,19.7,92,1013.0,2.91,3,32.83,57.11,560.76,17.65,4.41,82.25,4.43,20,15,1,0,0.0,3.3333333333333335,3.0,4.0,3.0
2024-01-15 21:00:00+00:00,Karachi,19.4,90,1012.4,2.91,3,30.73,56.84,423.91,10.97,3.73,90.84,2.79,21,15,1,0,0.0,3.0,3.0,3.0,4.0
2024-01-15 22:00:00+00:00,Karachi,19.4,88,1012.0,3.31,3,31.4,60.86,377.18,7.11,3.43,95.84,2.28,22,15,1,0,0.0,3.0,3.0,3.0,3.0
2024-01-15 23:00:00+00:00,Karachi,19.4,88,1011.7,3.32,3,32.63,65.99,370.5,5.91,3.49,97.27,2.22,23,15,1,0,0.0,3.0,3.0,3.0,3.0
2024-01-16 00:00:00+00:00,Karachi,19.9,88,1011.3,3.31,3,36.53,79.89,373.84,5.83,3.73,98.71,2.22,0,16,1,1,0.0,3.0,3.0,3.0,3.0
2024-01-16 01:00:00+00:00,Karachi,19.0,89,1011.9,2.89,3,43.87,99.42,420.57,7.8,4.41,98.71,2.75,1,16,1,1,0.0,3.0,3.0,3.0,3.0
2024-01-16 02:00:00+00:00,Karachi,18.8,90,1012.3,2.75,4,54.75,118.54,607.49,15.25,5.96,91.55,5.13,2,16,1,1,1.0,3.3333333333333335,3.0,3.0,3.0
2024-01-16 03:00:00+00:00,Karachi,19.4,90,1012.7,2.47,5,80.16,153.03,1188.28,41.13,9.66,65.09,12.03,3,16,1,1,1.0,4.0,4.0,3.0,3.0
2024-01-16 04:00:00+00:00,Karachi,21.7,82,1013.4,2.51,5,105.68,186.09,1949.31,73.34,13.59,32.54,18.49,4,16,1,1,0.0,4.666666666666667,5.0,4.0,3.0
2024-01-16 05:00:00+00:00,Karachi,23.8,72,1013.7,3.0,5,98.67,182.77,1842.5,63.75,13.35,39.34,17.99,5,16,1,1,0.0,5.0,5.0,5.0,4.0
2024-01-16 06:00:00+00:00,Karachi,25.5,60,1013.2,5.3,5,75.15,161.03,1188.28,39.41,10.85,67.23,13.3,6,16,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-16 07:00:00+00:00,Karachi,26.0,58,1011.9,5.22,4,50.34,137.79,480.65,11.14,5.78,100.14,3.7,7,16,1,1,-1.0,4.666666666666667,5.0,5.0,5.0
2024-01-16 08:00:00+00:00,Karachi,26.4,56,1010.7,5.46,4,48.72,138.15,440.6,9.08,5.25,104.43,2.88,8,16,1,1,0.0,4.333333333333333,4.0,5.0,5.0
2024-01-16 09:00:00+00:00,Karachi,26.4,56,1009.8,5.85,4,49.01,138.21,453.95,9.68,5.19,104.43,2.82,9,16,1,1,0.0,4.0,4.0,4.0,5.0
2024-01-16 10:00:00+00:00,Karachi,26.1,58,1009.3,5.71,4,50.01,139.5,480.65,11.48,5.13,101.57,3.07,10,16,1,1,0.0,4.0,4.0,4.0,4.0
2024-01-16 11:00:00+00:00,Karachi,25.5,61,1009.2,5.36,4,51.12,140.05,527.38,15.08,5.3,94.41,3.58,11,16,1,1,0.0,4.0,4.0,4.0,4.0
2024-01-16 12:00:00+00:00,Karachi,24.6,67,1009.2,4.9,4,51.44,139.29,567.44,18.85,5.13,85.83,3.89,12,16,1,1,0.0,4.0,4.0,4.0,4.0
2024-01-16 13:00:00+00:00,Karachi,23.6,74,1009.9,4.0,4,54.28,140.62,787.73,34.62,5.9,62.23,5.83,13,16,1,1,0.0,4.0,4.0,4.0,4.0
2024-01-16 14:00:00+00:00,Karachi,23.1,76,1010.3,2.5,4,60.33,144.33,1081.47,52.09,7.15,36.12,8.74,14,16,1,1,0.0,4.0,4.0,4.0,4.0
2024-01-16 15:00:00+00:00,Karachi,22.4,80,1010.8,1.73,4,70.24,155.58,1281.74,57.58,8.7,25.39,12.79,15,16,1,1,0.0,4.0,4.0,4.0,4.0
2024-01-16 16:00:00+00:00,Karachi,21.9,84,1011.2,0.85,5,93.66,184.58,1735.69,68.55,12.16,11.62,20.27,16,16,1,1,1.0,4.333333333333333,4.0,4.0,4.0
2024-01-16 17:00:00+00:00,Karachi,20.9,91,1011.3,1.2,5,117.38,213.48,2136.23,71.97,14.66,2.37,25.59,17,16,1,1,0.0,4.666666666666667,5.0,4.0,4.0
2024-01-16 18:00:00+00:00,Karachi,20.3,93,1011.2,1.39,5,134.34,234.8,2376.56,69.92,15.97,0.85,29.13,18,16,1,1,0.0,5.0,5.0,5.0,4.0
2024-01-16 19:00:00+00:00,Karachi,20.1,94,1010.7,1.35,5,136.05,236.29,2429.96,69.23,15.74,0.54,27.61,19,16,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-16 20:00:00+00:00,Karachi,19.5,96,1010.5,1.46,5,134.64,230.27,2483.37,74.71,14.9,0.3,22.29,20,16,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-16 21:00:00+00:00,Karachi,19.6,95,1010.5,2.42,5,177.63,273.84,3311.16,85.0,18.36,0.02,24.07,21,16,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-16 22:00:00+00:00,Karachi,18.8,96,1010.3,2.78,5,291.03,394.64,5180.36,105.56,25.27,0.0,30.91,22,16,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-16 23:00:00+00:00,Karachi,18.3,95,1010.1,3.01,5,421.59,536.84,7156.37,128.87,29.8,0.0,33.94,23,16,1,1,0.0,5.0,5.0,5.0,5.0
2024-01-17 00:00:00+00:00,Karachi,18.6,84,1010.4,3.44,5,464.85,573.88,7583.62,137.09,28.37,0.0,29.13,0,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 01:00:00+00:00,Karachi,20.0,67,1010.7,3.38,5,371.07,469.42,5874.63,115.16,23.13,0.0,22.04,1,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 02:00:00+00:00,Karachi,19.5,67,1011.3,3.58,5,269.81,365.02,4219.06,85.0,22.65,0.0,22.8,2,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 03:00:00+00:00,Karachi,18.3,65,1012.0,4.27,5,250.04,355.44,4219.06,77.46,29.33,0.04,40.02,3,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 04:00:00+00:00,Karachi,19.7,56,1012.8,3.98,5,196.0,317.42,3738.4,85.0,29.33,1.88,44.58,4,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 05:00:00+00:00,Karachi,22.2,47,1013.4,4.66,5,205.72,332.92,3631.59,89.11,29.56,8.76,46.1,5,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 06:00:00+00:00,Karachi,24.4,40,1013.1,5.02,5,236.58,364.87,3337.86,87.05,30.28,27.54,43.06,6,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 07:00:00+00:00,Karachi,25.7,38,1012.0,4.73,5,150.12,266.45,1321.79,33.93,47.21,111.58,12.54,7,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 08:00:00+00:00,Karachi,26.5,35,1011.1,4.32,5,144.5,264.77,1121.52,30.85,59.13,140.19,8.61,8,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 09:00:00+00:00,Karachi,27.0,34,1010.6,4.02,5,143.69,267.48,1094.82,32.9,66.76,154.5,7.66,9,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 10:00:00+00:00,Karachi,27.1,33,1010.2,3.68,5,149.36,277.13,1241.68,41.81,67.71,153.06,9.25,10,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 11:00:00+00:00,Karachi,26.9,33,1010.3,3.51,5,158.06,289.79,1535.42,56.89,68.66,133.04,12.92,11,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 12:00:00+00:00,Karachi,26.4,34,1010.8,4.0,5,155.89,288.55,1735.69,72.66,67.71,100.14,15.45,12,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 13:00:00+00:00,Karachi,25.0,39,1011.7,4.3,5,156.44,290.62,1949.31,85.0,65.8,67.23,16.72,13,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 14:00:00+00:00,Karachi,23.7,42,1012.7,5.28,5,155.6,289.59,1842.5,74.03,55.79,60.08,15.71,14,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 15:00:00+00:00,Karachi,22.3,46,1013.3,5.05,5,154.42,284.54,1455.31,49.35,45.3,75.82,13.68,15,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 16:00:00+00:00,Karachi,21.2,49,1014.0,4.81,5,165.14,289.82,1375.2,39.07,39.58,81.54,14.57,16,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 17:00:00+00:00,Karachi,20.3,52,1014.6,4.92,5,185.96,305.91,1588.82,38.04,29.56,77.96,19.0,17,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 18:00:00+00:00,Karachi,19.5,54,1014.8,5.06,5,196.67,310.06,1655.58,36.33,23.6,77.96,21.03,18,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 19:00:00+00:00,Karachi,18.9,55,1014.6,4.96,5,192.51,295.16,1535.42,32.22,19.31,80.11,17.73,19,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 20:00:00+00:00,Karachi,18.4,56,1014.6,4.95,5,177.41,266.76,1228.33,23.31,15.5,87.98,11.4,20,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 21:00:00+00:00,Karachi,18.0,57,1014.5,4.88,5,174.53,255.24,1068.12,16.28,13.95,95.84,9.25,21,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 22:00:00+00:00,Karachi,17.5,59,1014.5,4.89,5,177.28,251.81,1028.06,13.54,13.71,98.71,9.12,22,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-17 23:00:00+00:00,Karachi,17.0,63,1014.5,4.69,5,181.79,252.82,1041.41,13.02,14.07,98.71,9.37,23,17,1,2,0.0,5.0,5.0,5.0,5.0
2024-01-18 00:00:00+00:00,Karachi,16.5,64,1014.7,4.56,5,186.56,254.78,1054.76,13.37,14.66,95.84,9.75,0,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 01:00:00+00:00,Karachi,15.7,68,1015.2,4.1,5,194.61,260.26,1134.87,15.77,15.74,92.98,10.39,1,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 02:00:00+00:00,Karachi,15.2,69,1015.5,3.72,5,212.03,277.32,1415.25,25.36,18.84,85.12,14.69,2,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 03:00:00+00:00,Karachi,15.5,67,1016.1,3.18,5,252.47,324.51,2243.04,54.84,25.03,61.51,25.59,3,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 04:00:00+00:00,Karachi,17.5,58,1016.7,3.13,5,277.27,356.97,2937.32,77.46,29.8,46.49,32.93,4,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 05:00:00+00:00,Karachi,19.8,50,1017.1,3.52,5,271.99,353.09,2937.32,75.4,32.9,56.51,32.42,5,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 06:00:00+00:00,Karachi,22.3,43,1017.0,3.61,5,259.67,337.5,2510.07,61.69,36.72,86.55,27.36,6,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 07:00:00+00:00,Karachi,24.4,36,1015.9,3.79,5,233.7,305.02,1922.61,44.55,42.44,124.45,17.99,7,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 08:00:00+00:00,Karachi,25.7,31,1014.9,3.31,5,216.78,284.63,1642.23,38.04,51.02,150.2,12.92,8,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 09:00:00+00:00,Karachi,26.5,28,1014.0,2.9,5,202.42,268.19,1468.66,35.3,57.7,163.08,10.26,9,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 10:00:00+00:00,Karachi,27.0,27,1013.5,2.93,5,208.32,276.65,1735.69,49.35,62.94,155.93,13.43,10,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 11:00:00+00:00,Karachi,27.0,26,1013.2,2.79,5,225.28,301.79,2429.96,82.25,67.71,125.89,21.53,11,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 12:00:00+00:00,Karachi,26.4,27,1013.5,1.92,5,213.03,294.71,2883.91,116.53,67.71,80.11,27.11,12,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 13:00:00+00:00,Karachi,24.1,45,1014.2,2.25,5,228.34,321.22,4165.65,172.73,69.62,12.52,39.52,13,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 14:00:00+00:00,Karachi,22.4,57,1015.1,2.98,5,287.18,395.43,6301.88,189.19,73.43,0.0,59.28,14,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 15:00:00+00:00,Karachi,21.4,60,1015.7,1.97,5,392.96,520.33,8331.3,200.15,75.34,0.0,82.08,15,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 16:00:00+00:00,Karachi,20.4,65,1016.2,0.81,5,548.0,699.6,10574.34,216.6,79.15,0.0,112.47,16,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 17:00:00+00:00,Karachi,19.3,66,1016.2,1.55,5,732.77,909.96,12924.19,230.31,85.83,0.0,147.94,17,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 18:00:00+00:00,Karachi,18.7,64,1016.1,1.92,5,849.63,1040.75,13885.5,235.8,92.51,0.0,178.34,18,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 19:00:00+00:00,Karachi,18.1,58,1015.8,2.62,5,760.86,936.1,12069.7,205.64,81.06,0.0,160.1,19,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 20:00:00+00:00,Karachi,17.3,57,1015.6,2.77,5,501.61,628.84,7797.24,149.43,49.59,0.0,92.21,20,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 21:00:00+00:00,Karachi,16.5,59,1015.7,2.97,5,300.64,382.67,4058.84,93.22,27.42,0.32,45.09,21,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 22:00:00+00:00,Karachi,15.9,61,1015.7,3.2,5,219.42,278.86,2349.85,53.47,19.55,16.81,28.12,22,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-18 23:00:00+00:00,Karachi,15.5,64,1015.5,3.2,5,204.87,258.72,1922.61,33.59,18.36,44.7,25.33,23,18,1,3,0.0,5.0,5.0,5.0,5.0
2024-01-19 00:00:00+00:00,Karachi,15.3,65,1015.5,2.98,5,203.79,258.1,1842.5,30.5,18.6,56.51,24.83,0,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 01:00:00+00:00,Karachi,14.5,63,1015.7,3.11,5,205.11,261.97,1922.61,34.96,19.55,56.51,26.09,1,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 02:00:00+00:00,Karachi,14.2,61,1016.5,3.04,5,229.53,292.45,2510.07,57.58,22.89,40.77,33.94,2,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 03:00:00+00:00,Karachi,14.9,55,1017.0,3.0,5,317.97,400.92,4432.68,108.3,32.9,4.92,58.77,3,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 04:00:00+00:00,Karachi,17.6,44,1017.4,2.42,5,386.7,497.12,6408.69,122.01,41.96,4.29,78.02,4,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 05:00:00+00:00,Karachi,20.9,34,1017.9,2.51,5,384.28,516.11,6835.94,131.61,45.78,9.83,80.05,5,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 06:00:00+00:00,Karachi,23.5,27,1017.6,2.75,5,352.09,496.49,5981.45,134.35,46.25,22.17,71.94,6,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 07:00:00+00:00,Karachi,24.8,26,1016.5,2.47,5,290.08,428.43,4272.46,119.27,48.16,52.93,50.66,7,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 08:00:00+00:00,Karachi,25.5,26,1015.5,2.11,5,339.62,493.35,4913.33,139.83,55.31,69.38,57.76,8,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 09:00:00+00:00,Karachi,26.0,26,1014.6,2.71,5,375.24,539.24,5340.58,164.51,70.57,82.97,63.84,9,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 10:00:00+00:00,Karachi,25.8,28,1013.8,3.86,5,385.43,555.04,5447.39,189.19,78.2,83.68,65.86,10,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 11:00:00+00:00,Karachi,25.3,30,1013.4,4.12,5,346.39,510.92,4806.52,183.7,64.85,70.81,55.73,11,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 12:00:00+00:00,Karachi,24.4,32,1013.7,4.24,5,268.81,412.88,3578.19,154.91,47.68,52.21,38.0,12,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 13:00:00+00:00,Karachi,23.0,37,1014.6,3.2,5,227.05,346.97,3177.64,152.17,45.78,16.99,29.39,13,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 14:00:00+00:00,Karachi,22.4,41,1015.2,2.79,5,219.65,322.43,3284.45,150.8,51.02,1.25,27.87,14,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 15:00:00+00:00,Karachi,21.4,53,1015.9,3.14,5,221.61,313.86,2883.91,130.24,55.31,21.99,26.85,15,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 16:00:00+00:00,Karachi,20.5,67,1016.3,2.87,5,263.04,355.03,3097.53,120.64,54.36,41.84,34.96,16,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 17:00:00+00:00,Karachi,19.5,77,1016.3,1.77,5,340.19,438.34,4165.65,143.95,50.54,17.17,50.66,17,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 18:00:00+00:00,Karachi,18.8,83,1016.2,1.21,5,422.76,526.55,5233.76,159.03,48.16,2.08,60.8,18,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 19:00:00+00:00,Karachi,18.1,87,1016.0,1.4,5,485.78,590.05,6141.66,165.88,45.3,0.06,57.76,19,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 20:00:00+00:00,Karachi,17.5,91,1015.9,2.56,5,514.63,609.12,6515.5,171.36,38.15,0.02,42.56,20,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 21:00:00+00:00,Karachi,16.8,94,1015.8,2.1,5,511.39,593.29,6088.26,159.03,29.33,0.08,29.13,21,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 22:00:00+00:00,Karachi,16.4,93,1015.5,2.01,5,431.3,500.59,4432.68,111.04,20.98,3.22,19.76,22,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-19 23:00:00+00:00,Karachi,16.2,93,1015.3,1.8,5,354.59,416.67,3124.24,67.86,16.93,18.6,15.2,23,19,1,4,0.0,5.0,5.0,5.0,5.0
2024-01-20 00:00:00+00:00,Karachi,16.2,93,1015.2,1.63,5,329.48,387.15,2643.59,50.72,16.45,39.7,13.81,0,20,1,5,0.0,5.0,5.0,5.0,5.0
